base_origin,feature,r_mean,r_std,slope_mean,slope_std,p_value,bootstrap_p,n_samples,mean_calculated_std,p_adj,neg_log10_padj,bootstrap_p_adj,neg_log10_bootstrap_padj
Asyn_isoform_5,nardini_Frac D_zscore,0.11832734729385916,0.09354700743266998,0.014769673332150585,0.07668409623340525,0.17415598273787652,0.222,124,0.20051911262903227,0.3859456720903746,0.413473824789179,0.45340677966101695,0.34351199028061835
Asyn_isoform_5,nardini_Frac E_zscore,0.039941568153565886,0.13403574674721816,0.011915433632798752,0.07945256068069642,0.7475391584576461,0.734,60,0.2078874213,0.870323368059385,0.06031935557568793,0.8650073349633252,0.0629802098524217
Asyn_isoform_5,nardini_Frac F_zscore,0.1508789692334326,0.09644213519083274,0.04524438666641201,0.027446210504049353,0.11712806580834607,0.118,102,0.2240063790686275,0.31277411479015405,0.5047691963697741,0.32224362606232293,0.4918156641788664
Asyn_isoform_5,nardini_Frac G_zscore,0.22717980100214266,0.2061845361410884,0.038207330968587014,0.0752931434718695,0.1810270781762079,0.276,32,0.17201007975,0.3939279985595133,0.4045831504735107,0.510679462571977,0.2918516073314759
Asyn_isoform_5,nardini_Frac H_zscore,0.027022340404548657,0.0990461997764985,-0.06799209275898747,0.07755574407707196,0.7449523784701384,0.792,110,0.22649447740000006,0.8683604508406451,0.06129996455064696,0.8919252336448599,0.049671549184828925
Asyn_isoform_5,nardini_Frac I_zscore,0.07730195866553288,0.10252918463592689,0.06296898584172932,0.05599723995056869,0.4495905776418142,0.468,97,0.23602366019587628,0.6586706942959102,0.18133165884283903,0.6763898050974513,0.16980294693959416
Asyn_isoform_5,nardini_Frac K_zscore,0.3284898949748216,0.09523393147540152,0.1129609736659678,0.037716331309192774,0.00025952925975727893,0.002,120,0.21552569313333336,0.0031634249298664726,2.4998424671734063,0.014416893488469475,1.8411283100853668
Asyn_isoform_5,nardini_Frac L_zscore,-0.23728515319995114,0.10604849274888048,-0.08890341704309722,0.05515959612035876,0.029115069388884595,0.03,81,0.2769702882716049,0.11409319874343395,0.9427402437170478,0.11852459016393442,0.9261915377162362
Asyn_isoform_5,nardini_Frac M_zscore,-0.10696299650543013,0.11712222565254812,-0.017957761338595744,0.03924723627656959,0.3454227833974385,0.368,75,0.24028835132,0.5692095097352662,0.24472785280586593,0.5873377483443708,0.23111208604478345
Asyn_isoform_5,nardini_Frac N_zscore,-0.08365927658026744,0.10788669135154622,-0.043471887709883125,0.06070693409768661,0.385497209388468,0.43,105,0.22341299344761906,0.6052431756522527,0.2180700986946195,0.643664596273292,0.19134037787739477
Asyn_isoform_5,nardini_Frac P_zscore,0.17499810482797118,0.18323243085845312,0.08555896228287199,0.06508353624301894,0.36299386611874473,0.334,30,0.17903852803333334,0.5832101448974498,0.23417493010389903,0.5648701754385965,0.24805135495809613
Asyn_isoform_5,nardini_Frac Q_zscore,0.09284074327143907,0.10245433339538096,0.05975930865951413,0.054608694543283195,0.33390040464881865,0.382,108,0.23018212039814814,0.5615689305204454,0.25059692808050527,0.5978051948051949,0.22344031534988587
Asyn_isoform_5,nardini_Frac R_zscore,0.027255134088749598,0.17803783522070127,0.01311578006608049,0.054611073618416474,0.9117283170469817,0.902,33,0.277665418030303,0.951871590002894,0.021421635139269316,0.9400302702702703,0.026858161294260084
Asyn_isoform_5,nardini_Frac S_zscore,0.12194285529680954,0.08702860728802786,0.06487087453594836,0.04864408262568655,0.17124591174801942,0.154,125,0.22122066678400001,0.385703408703483,0.4137465229836559,0.3720701754385965,0.4293751409474544
Asyn_isoform_5,nardini_Frac T_zscore,0.08301594459020185,0.08969134237538429,0.009858619585485884,0.04998203046004431,0.3517953878733101,0.356,126,0.21712392161904762,0.5723163268249492,0.24236386452522662,0.5797027027027026,0.2367946748472139
Asyn_isoform_5,nardini_Frac V_zscore,-0.06592975598487558,0.08573858235863306,-0.023097646185208685,0.05797537476739431,0.5055599388007863,0.43,117,0.2195421045811966,0.7052103524149755,0.1516813209278805,0.643664596273292,0.19134037787739477
Asyn_isoform_5,nardini_Frac W_zscore,-0.30326748140589516,0.37982278591239715,-0.02780214588792531,0.08400286295718877,0.5122252586995417,0.27233115468409586,6,0.13315866016666666,0.7084435428785627,0.1496947537344606,0.508932562620424,0.2933397611252391
Asyn_isoform_5,nardini_Frac Y_zscore,0.027646378782794145,0.3072197227489799,0.021128566070281834,0.10066965026867833,0.924063138772531,0.944,13,0.21738482292307693,0.9578460922330321,0.018704268232201983,0.9670733262486716,0.014540595226357178
Asyn_isoform_5,nardini_Frac K+R_zscore,0.08406404091894862,0.09458372279329348,0.030675781730267918,0.08058293438232596,0.3410987743098224,0.372,124,0.22015138592741937,0.5652767989265095,0.24773883924352308,0.5898157894736842,0.22928360548800666
Asyn_isoform_5,nardini_Frac D+E_zscore,0.04659318604072497,0.19248030230715044,-0.014760055234423551,0.08915377952962138,0.8647727762720493,0.806,25,0.28080499752,0.9303600214211303,0.031348959983428216,0.899287037037037,0.04610166677097186
Asyn_isoform_5,nardini_Frac Polar_zscore,0.08267962381706079,0.09706687457233001,-0.013650629001521242,0.05000712509917188,0.3526513466120538,0.396,127,0.2210348880236221,0.5723163268249492,0.24236386452522662,0.6117692307692307,0.21341236985408094
Asyn_isoform_5,nardini_Frac Aliphatic_zscore,-0.01583019318619139,0.1069110131703645,0.016718628693533414,0.07512025886413137,0.8888780959204707,0.872,97,0.25655618154639176,0.9405910916216617,0.026599138792018903,0.9300264317180617,0.03150470845017362
Asyn_isoform_5,nardini_Frac Aromatic_zscore,-0.36289770347041295,0.3028837611012472,-0.06552719723472086,0.13471124343093027,0.2251517155205256,0.254,14,0.2036727575,0.4445244542201147,0.35210434258864637,0.4867912524850894,0.3126572345331586
Asyn_isoform_5,nardini_R/K Ratio_zscore,-0.19989898468112907,0.1450104271645455,-0.029803565094331432,0.022321074720564806,0.1268870790956994,0.166,60,0.25006542865,0.32672463517453026,0.4858181183038784,0.3856,0.41386297476920686
Asyn_isoform_5,nardini_E/D Ratio_zscore,0.03258350130228162,0.13585213023665013,0.038299969583511236,0.058368999389076796,0.8229033765582919,0.792,54,0.21296638944444446,0.9064457695726748,0.04265817356500097,0.8919252336448599,0.049671549184828925
Asyn_isoform_5,nardini_Frac Chain Expanding_zscore,0.13246352883099238,0.10810979655498458,0.030172320347407557,0.056217024796956845,0.2023631805768671,0.228,97,0.25655618154639176,0.4204269527502153,0.3763094499809113,0.46272,0.334681728721582
Asyn_isoform_5,nardini_FCR_zscore,0.0004459798789667702,0.10743494667756154,0.009007718404118847,0.1018018818156101,0.9990573427672,0.994,95,0.25521022565263163,1.0,-0.0,0.994,0.00261361560268669
Asyn_isoform_5,nardini_NCPR_zscore,0.01561654461259936,0.09570068489059004,0.02639589543423125,0.08346249799943523,0.8974870629200694,0.882,124,0.22072058957258067,0.9434437562775277,0.0252839853415397,0.9302494529540482,0.03140057669918091
Asyn_isoform_5,nardini_Hydrophobicity_zscore,0.04823707088466888,0.10873793693679794,0.07154131885261748,0.08652554016412514,0.6367287884076095,0.63,91,0.23623871500000002,0.7952812585226394,0.09947925194445859,0.7949214659685865,0.0996757752192774
Asyn_isoform_5,nardini_Disorder Promoting_zscore,0.22921726073448298,0.08952456902278322,0.035066988831864036,0.0213409446301062,0.009484618647440069,0.008,127,0.2210348880236221,0.04897023236178895,1.3100678352669906,0.042142076502732245,1.3752840688356551
Asyn_isoform_5,nardini_Iso point_zscore,-0.052025836046696965,0.10056252545301315,-0.017493632276880042,0.05031971411759437,0.5253529465992826,0.626,127,0.2210348880236221,0.7226467760016875,0.14107393053171585,0.7919475065616798,0.10130360422634005
Asyn_isoform_5,nardini_PPII_zscore,0.19042260938307834,0.09491203441465453,0.11023975804856834,0.04860544235000539,0.03100105928485319,0.048,127,0.2210348880236221,0.1205041175427358,0.9189981132921204,0.17074538745387455,0.7676510195959877
Asyn_isoform_5,nardini_S Patch_zscore,-0.07986874718044265,0.13837397750948638,-0.05849029927768777,0.11213109656892054,0.472292425040988,0.566,68,0.21129552848529412,0.6805529114193011,0.16713810375363475,0.7573333333333333,0.12071292768068119
Asyn_isoform_5,cider_kappa,0.11266427179166089,0.1512684088653014,0.02311816789365809,0.15852976418799983,0.446310478426031,0.478,46,0.26661785241304353,0.6575810940922797,0.1820506815529045,0.6836676557863501,0.16515496602037016
Asyn_isoform_5,cider_omega,-0.01191948936769552,0.10942658105947527,0.1260232306187117,0.13585307888616363,0.9338773891518601,0.948,92,0.19925045022826088,0.960942435916005,0.017302627433234095,0.9701401273885351,0.013165531551980329
Asyn_isoform_5,cider_delta,0.1828651483372243,0.13366778851710656,1.5345123770363602,0.6409213471823682,0.1603383750094145,0.174,58,0.26543239501724136,0.3722679344810239,0.4291443703829785,0.3965390070921986,0.4017140851896118
Asyn_isoform_5,cider_mean_net_charge,-0.3458739009620794,0.19017646372452982,-1.354027175018289,0.9309739836189842,0.10825703327339964,0.072,22,0.37964830113636355,0.29480163863151765,0.5304701068148581,0.22756721311475409,0.6428903090126866
Asyn_isoform_5,cider_fraction_neutral,-0.11461725462760412,0.272348592600005,0.054944690748953307,0.5043248346238052,0.7257223172618447,0.672,13,0.3201008743076923,0.8594549310078848,0.06577689236584314,0.8204005957265738,0.08597403294449316
Asyn_isoform_5,sparrow_SCD,-0.36084760203984567,0.07583273540204476,-0.01967257047933965,0.007843670163964048,2.110935830838123e-05,0.001,127,0.2210348880236221,0.00041080822535146365,3.386360869385884,0.008844036697247707,2.053349464037793
Asyn_isoform_5,sparrow_SHD,0.264586086055919,0.2678345191627134,0.25403739940638936,0.30935541381043324,0.3019363513225493,0.328,15,0.21822175473333336,0.5263411259944621,0.2787326947848175,0.561619893428064,0.2505575172368364
Asyn_isoform_5,sparrow_complexity,-0.09132679717915872,0.1400470804008869,-0.4779750113070464,0.8599507631333821,0.5062298380406256,0.5,49,0.18942655524489796,0.7052103524149755,0.1516813209278805,0.7077826725403817,0.1501000736739356
Asyn_isoform_5,sparrow_scaled_rg,0.21640956802201017,0.15008186129936338,0.03056850077899157,0.02170941394434411,0.1460376670280973,0.14,43,0.2740531819069767,0.3526589935793769,0.4526450362144127,0.35422572178477696,0.4507199060945504
Asyn_isoform_5,sparrow_scaled_re,0.036056073491896615,0.11961005999360472,-0.000274087207233448,0.003083313569941312,0.730119008074311,0.748,80,0.24431537209999998,0.8604336476572565,0.06528261466515638,0.8719129383313181,0.05952687778525449
Asyn_isoform_5,sparrow_prefactor,0.30266446327862784,0.09708607268527145,0.017113278148820344,0.01560287415733797,0.0032634397623679165,0.002,90,0.23525091263333334,0.0221546192318498,1.6545357097229838,0.014416893488469475,1.8411283100853668
Asyn_isoform_5,sparrow_scaling_exponent,-0.1530848169934217,0.10556465574924298,-0.5686462338945375,0.34669357124500716,0.15548542412385832,0.162,86,0.23866675451162797,0.368275058612775,0.4338276926944473,0.37997080291970803,0.4202497734306075
Asyn_isoform_5,sparrow_asphericity,-0.28378252807414195,0.11788963840655342,-2.335982880204114,1.2111212724061384,0.022034794035499117,0.02,65,0.26417308449230775,0.09077581816333824,1.0420298280970108,0.08493392070484582,1.0709188276263106
Asyn_isoform_5,avg_helix_prob,-0.1882782975495995,0.09261189979784663,-0.4698003455686489,0.4942628689230058,0.04322731834325377,0.05,113,0.2321442349115044,0.15759930957182783,0.8024456894467308,0.17655677655677657,0.7531156088019064
Asyn_isoform_5,avg_beta_prob,-0.22273989611150455,0.0988591228619121,-2.498554507335053,2.562245674816474,0.016396039967446766,0.026,117,0.22932983742735047,0.07301815217615794,1.1365691616609042,0.10575527426160337,0.9756979641364552
Asyn_isoform_5,avg_coil_prob,0.07421399569046185,0.3115069459795242,-0.5541849830527223,1.656138966996934,0.7822747512440957,0.786,14,0.2391972025714286,0.8866340120713683,0.052255612793518896,0.8903689776733256,0.05042998014234917
Asyn_isoform_5,avg_mito_targeting,0.013494079522796657,0.08441283897799341,0.028981849602345525,0.14204297113177242,0.8682523542799305,0.874,116,0.2305978281724138,0.9303600214211303,0.031348959983428216,0.9300264317180617,0.03150470845017362
Asyn_isoform_5,avg_nes,0.08084745718082326,0.09997560195819975,1.8915906076512015,2.7372168702384005,0.33987005336682075,0.436,117,0.22463110767521366,0.5652767989265095,0.24773883924352308,0.6506253869969041,0.18666899482366725
Asyn_isoform_5,avg_nis,0.30486779977468453,0.08724777291252578,1.620837052334768,0.5634113405063078,0.0007154057605315994,0.002,119,0.225903718697479,0.007048338866122058,2.1519132243251327,0.014416893488469475,1.8411283100853668
A0A4D6M434,nardini_Frac A_raw,0.4414862265325992,0.07283499731626124,1.0554823036908678,0.17906611038160564,1.3974683131384586e-07,0.001,128,0.2377941660703125,7.92446737567926e-06,5.101029918205091,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_Frac C_raw,0.05972332330864542,0.20145505205822062,0.5869903751025709,0.8873749842185884,0.7900215394745376,0.764,23,0.3610698273043479,0.8886590012292348,0.051264855783835495,0.8830887290167866,0.053995658159218
A0A4D6M434,nardini_Frac D_raw,0.0581192776571694,0.07926738895952096,0.05680473600201507,0.5699130966344768,0.47542263412069785,0.444,142,0.26297739581690144,0.6840409243169444,0.16491791483930973,0.6595007704160246,0.18078469278291864
A0A4D6M434,nardini_Frac E_raw,0.09845355930656363,0.07971987022135468,0.6846579544834103,0.42654617793809213,0.2153886646461366,0.24,147,0.2599768135510204,0.43529281492426763,0.36121850138038236,0.469290060851927,0.3285586436627932
A0A4D6M434,nardini_Frac F_raw,0.29248788101838125,0.18509010414714336,5.743545697172056,3.681380394669774,0.14055385252370062,0.13,27,0.37500118866666665,0.3459760723863766,0.46095393586009814,0.3414713896457766,0.46664567804242174
A0A4D6M434,nardini_Frac G_raw,-0.26194677926017423,0.11258212351232101,-2.5749000855274358,0.9729927945785661,0.027131873744787247,0.028,69,0.22880015827536235,0.10852749497914899,0.9644602212163149,0.11293723849372385,0.9471628357030877
A0A4D6M434,nardini_Frac H_raw,-0.4814176067447744,0.12356116746995564,-6.594676518926506,1.7177980929423902,4.941061044519248e-05,0.004,61,0.24613146001639347,0.0008356461134941325,3.0779776023400514,0.0241,1.6179829574251317
A0A4D6M434,nardini_Frac I_raw,-0.15655532927994267,0.0867733828768548,-1.3525749131626421,0.8792402461615932,0.07583533042090582,0.068,130,0.24894497230000004,0.23506513995419037,0.6288117717600911,0.21923745819397994,0.6590852417153625
A0A4D6M434,nardini_Frac K_raw,0.027593248247275562,0.0950364577748562,0.03248169084721391,0.33167100423594165,0.7653951476435419,0.784,136,0.2420832166029412,0.8815303731521796,0.05476271947907694,0.8903689776733256,0.05042998014234917
A0A4D6M434,nardini_Frac L_raw,-0.08481777180467001,0.0932121444289676,0.3080638754215665,1.2841137771481945,0.37139102233399435,0.356,118,0.23980455667796616,0.5907936394884002,0.22856418896936284,0.5797027027027026,0.2367946748472139
A0A4D6M434,nardini_Frac M_raw,-0.05932730145157446,0.0746503696293262,0.10467910952439496,0.8840306528768653,0.44870101503399895,0.454,175,0.2244736083028572,0.658368003794178,0.18153128367866497,0.6661430745814307,0.17643248279984608
A0A4D6M434,nardini_Frac N_raw,-0.0823687321473569,0.08866269141035485,-0.21163473873757419,0.3661108273580034,0.3355432613898097,0.32,130,0.22594839255384616,0.5615689305204454,0.25059692808050527,0.5538240574506285,0.2566281829509921
A0A4D6M434,nardini_Frac P_raw,-0.5017390063247206,0.10093971190810144,-4.60906552689478,1.0835937448093413,1.9739938813910467e-05,0.001,65,0.241823253,0.0003994533722737114,3.3985339080798367,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_Frac Q_raw,-0.145930035087484,0.08896988424090169,-0.4013235306151525,0.46365353831033457,0.07919820404244308,0.118,138,0.2367945146014493,0.24314353088189533,0.6141372808548841,0.32224362606232293,0.4918156641788664
A0A4D6M434,nardini_Frac R_raw,-0.17385590847130952,0.08979882106595664,-0.17686630808305862,0.5363820138828773,0.04054715745971191,0.066,136,0.2478436895367647,0.14976038234161793,0.8246030598409934,0.213503355704698,0.6705952946315558
A0A4D6M434,nardini_Frac S_raw,-0.12649562719752136,0.09469661137292823,-1.2899225633809306,0.6837993032733226,0.16770354239610666,0.178,113,0.23244075205309733,0.38315208791659244,0.41662880349321657,0.39905116279069763,0.3989714193678618
A0A4D6M434,nardini_Frac T_raw,-0.38498058683769115,0.09620783533132524,-2.8216393284007153,0.7675498264966132,4.4464593176726217e-05,0.001,105,0.2333042304857143,0.000796352804333354,3.0988944862450194,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_Frac V_raw,0.12977621994289332,0.09522263051016235,0.9689043628025145,1.1745653947619918,0.1377668999493032,0.174,125,0.23723209598400005,0.3431712959977475,0.46448904515643513,0.3965390070921986,0.4017140851896118
A0A4D6M434,nardini_Frac W_raw,3.7463038797127976e-05,0.24526121859942615,-0.04433853564010448,3.21808243750568,0.9932482979682624,0.952,18,0.17540784061111112,0.9994690597509446,0.0002306456553355946,0.9721522198731501,0.012265727794866853
A0A4D6M434,nardini_Frac Y_raw,-0.6489108863783306,0.13666283583202937,-21.06048171665229,4.8862908361644735,0.008840424386037394,0.001,14,0.17889821899999997,0.04656923009912595,1.3319009419355339,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_Frac K+R_raw,-0.10193873071460277,0.12380772909980123,-0.12771720986617519,0.42184109839240186,0.4007004336765203,0.432,61,0.2867809457049181,0.6170530640002645,0.20967748683941678,0.6456558139534884,0.1899989339175249
A0A4D6M434,nardini_Frac D+E_raw,0.11422275068877988,0.12637758198172602,0.44886164472253537,0.37177149181456254,0.36453443885479886,0.352,63,0.26938421506349214,0.583739533315658,0.2337808934305522,0.5797027027027026,0.2367946748472139
A0A4D6M434,nardini_Frac Polar_raw,-0.3674994106807195,0.10409063267740747,-0.7131968545743662,0.23020581267167192,0.00019936718486157447,0.001,97,0.2171021305773196,0.0024639739257251,2.6083638922761287,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_Frac Aliphatic_raw,0.6747208322807894,0.10115043278633862,1.5729507722211242,0.23513281898847255,1.9593762796129599e-07,0.001,46,0.2674479966304348,1.031667635815517e-05,4.986460193386983,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_Frac Aromatic_raw,-0.015066696108804584,0.17589811819253287,0.5765606016517688,1.7491677230427527,0.9350249013373576,0.97,33,0.3346075522121212,0.960942435916005,0.017302627433234095,0.980167714884696,0.008699606535019494
A0A4D6M434,nardini_R/K Ratio_raw,-0.038704602325329136,0.06660769617662825,-0.0028336963213652726,0.04002015113250255,0.5376104890880806,0.568,248,0.2325707685282258,0.7280425256841893,0.13784325237571912,0.7573333333333333,0.12071292768068119
A0A4D6M434,nardini_E/D Ratio_raw,0.03863212887617459,0.08369618763072716,0.08058189921000357,0.08755520411782466,0.6277939819563207,0.672,142,0.2603899620985916,0.7880122377680902,0.10346703789891806,0.8204005957265738,0.08597403294449316
A0A4D6M434,nardini_Frac Chain Expanding_raw,-0.18524589270964253,0.1355683566810899,-0.2583821177307809,0.1948688096385571,0.18223809838678462,0.182,52,0.18537864673076923,0.3956701055064423,0.40266676121751765,0.404258064516129,0.3933413076246052
A0A4D6M434,nardini_FCR_raw,-0.0013585232354783115,0.14369891390435702,-0.12562283122727216,0.24169234247541,0.9894569752410187,0.966,44,0.2429004779318182,0.9966943825834295,0.0014379894363534377,0.9792050473186119,0.00912635661908985
A0A4D6M434,nardini_NCPR_raw,-0.20829791914386264,0.14456049783874786,-0.3170716916156797,0.3370351843132112,0.12557000515958672,0.162,49,0.2962558681020408,0.32540184132753114,0.4875799938818779,0.37997080291970803,0.4202497734306075
A0A4D6M434,nardini_Hydrophobicity_raw,0.390238392944031,0.18798320527618134,0.5392330025394131,0.22042952442853744,0.058463868871500235,0.064,23,0.29397794582608694,0.19169785575553136,0.717382744914054,0.20913898305084744,0.679565008091445
A0A4D6M434,nardini_Disorder Promoting_raw,0.32619647361878884,0.08399968195912944,0.46634024733933677,0.18648680969320047,0.00038505570892115277,0.001,114,0.24253489268421055,0.00436698474588225,2.3598183250905067,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_Iso point_raw,-0.03747798651921715,0.14660170601583927,-0.002834949499898568,0.017359604010017328,0.7842393405485831,0.794,52,0.36008483557692317,0.8871639357071376,0.05199612109889848,0.8920932400932402,0.049589751518778355
A0A4D6M434,nardini_PPII_raw,0.13106937077593592,0.21847515683969457,-0.5120373080139774,2.5770363355320116,0.44024379107165734,0.544,29,0.16149793310344826,0.6559428355379872,0.1831340071062997,0.7375752461322082,0.13219366712875563
A0A4D6M434,nardini_A Patch_raw,0.09907594565909818,0.07834176573960837,0.1024471420895213,0.16153886266604348,0.2285417289382552,0.192,145,0.23010077879310348,0.4477931436920285,0.34892256033160685,0.41780586907449213,0.37902546361668915
A0A4D6M434,nardini_D Patch_raw,-0.4335494381683611,0.10652778511397244,-192.6332506167044,37.67805606900836,0.16565812529123317,0.001,16,0.25640084218750003,0.3820440975615999,0.4178865056161665,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_E Patch_raw,0.12443483758025098,0.06738232912920564,0.5134255483521901,0.29407359799264604,0.08298730923141012,0.058,187,0.25116170919786096,0.249999269059623,0.6020612611033079,0.19756890459363957,0.7042814080585222
A0A4D6M434,nardini_K Patch_raw,0.15972590263468356,0.16111755716759416,0.6194683667992581,0.700938802540709,0.29809845608652197,0.352,42,0.23878985028571428,0.5224852939407404,0.28192592885378526,0.5797027027027026,0.2367946748472139
A0A4D6M434,nardini_R Patch_raw,0.08520263223187301,0.2757909253215885,0.671184107436716,1.845254264125103,0.7280242942689765,0.714,14,0.47796826621428573,0.8595600848065142,0.06572375994508735,0.8507985166872681,0.07017327593326719
A0A4D6M434,nardini_Frac A_zscore,0.3693847906512719,0.07472082966261241,0.04210487124439521,0.0076693287003950636,4.276272530540491e-06,0.001,144,0.22886172160416665,0.00011141423566056847,3.953059314783116,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_Frac D_zscore,-0.08236701527141407,0.05968972435243127,-0.04149835055103094,0.024927792368602836,0.23032486755298962,0.16,236,0.22816920013983052,0.44820236774815264,0.34852585351884896,0.3780392156862745,0.4224631465311244
A0A4D6M434,nardini_Frac E_zscore,0.13433656115651307,0.08335699706307596,0.05832137521706067,0.0319397976973743,0.10634859313136362,0.104,141,0.2584464031843972,0.29042505319726497,0.536965922420921,0.29838095238095236,0.525228904188233
A0A4D6M434,nardini_Frac G_zscore,-0.11742452489172163,0.06758473637504103,-0.17402612634467682,0.05341684700533601,0.08794050666824173,0.086,227,0.24513339589427313,0.25924968938282883,0.5862817552837787,0.2558765432098765,0.5919695250602137
A0A4D6M434,nardini_Frac H_zscore,-0.04154283005589165,0.08209209925744188,-0.2475617805375322,0.07083104957893316,0.5531425782401844,0.618,201,0.23847089549751246,0.7405964519771358,0.13041837288398725,0.7880317460317461,0.10345628650955989
A0A4D6M434,nardini_Frac I_zscore,0.016146982705308843,0.13379957438584816,-0.017549761182287023,0.027736901991011698,0.8830960229720087,0.914,59,0.27989382091525433,0.9365286756270808,0.028478920396651394,0.9433576017130622,0.02532364659343114
A0A4D6M434,nardini_Frac K_zscore,0.098050753153132,0.09357207488929509,0.018370409139774457,0.023233364113277657,0.2890172833089033,0.286,129,0.24868612062790696,0.5098878075381515,0.29252537277896623,0.5182406015037593,0.2854685652631745
A0A4D6M434,nardini_Frac L_zscore,0.2006205360239233,0.07165082924541939,0.11564100553379451,0.05633546445615215,0.0053072940238907415,0.004,188,0.25146618619148936,0.03197644649394172,1.4951698005591447,0.0241,1.6179829574251317
A0A4D6M434,nardini_Frac M_zscore,-0.05712949759629892,0.0768050516877328,0.0029148137238249445,0.01721278061139635,0.44870101503399895,0.47,175,0.2244736083028572,0.658368003794178,0.18153128367866497,0.6772496263079223,0.16925122592927486
A0A4D6M434,nardini_Frac N_zscore,0.03596104474112144,0.07799906053153102,-0.022447453940052667,0.026560683842441736,0.5869054215352495,0.63,174,0.24512372210919545,0.7602169122642886,0.11906247303683934,0.7949214659685865,0.0996757752192774
A0A4D6M434,nardini_Frac Q_zscore,0.09682686166020919,0.07830800761890871,-0.02686199566616399,0.03186697815496225,0.2181597744193416,0.22,166,0.24193486066265066,0.43905223912368535,0.35748380364529236,0.4512340425531915,0.34559814321068044
A0A4D6M434,nardini_Frac R_zscore,0.039059251074007845,0.12047774648046203,0.04183450873725349,0.040204392329374235,0.737720496196766,0.758,83,0.2842530788192772,0.8627217017724919,0.06412927714295037,0.8814378769601929,0.054808291015389275
A0A4D6M434,nardini_Frac S_zscore,0.018057643509644172,0.0658286515987606,-0.07086849999377992,0.04357948465889396,0.7509742076603868,0.774,226,0.2356367489955752,0.87116622886235,0.059898968540394705,0.8887943262411347,0.05119872644571236
A0A4D6M434,nardini_Frac T_zscore,-0.09654659230591026,0.07887106662109032,-0.16106273326143486,0.057407456512216105,0.1829843663648566,0.222,197,0.25257444218781727,0.3963975936533073,0.4018689905799566,0.45340677966101695,0.34351199028061835
A0A4D6M434,nardini_Frac V_zscore,0.11109941673958261,0.10407546715104789,0.006660967252166202,0.03078164440633352,0.25814759705129936,0.294,110,0.22108443160909097,0.47764737726958273,0.3208926025941922,0.5248444444444444,0.27996939550798045
A0A4D6M434,nardini_Frac K+R_zscore,-0.06871996524472235,0.1319215074704607,-0.004253270985531679,0.04641457067422115,0.6072499378465224,0.608,58,0.29224036500000006,0.7748234749594788,0.11079722985932527,0.7846211512717537,0.10533998863983306
A0A4D6M434,nardini_Frac D+E_zscore,0.17293966094948934,0.06935687221555203,0.07843690285865085,0.04393051523994161,0.011267851331428776,0.02,208,0.24062575859615384,0.0559907664097801,1.2518835877780947,0.08493392070484582,1.0709188276263106
A0A4D6M434,nardini_Frac Polar_zscore,-0.16733121246835703,0.06323284716583583,-0.09007873411625841,0.027399658561583252,0.008259780429776872,0.01,248,0.2325707685282258,0.04473274345115114,1.3493744658076834,0.05020833333333334,1.2992241948007188
A0A4D6M434,nardini_Frac Aliphatic_zscore,0.6642942963439269,0.09314666881251188,0.07083963404197323,0.011399523501180862,3.8752607035388635e-09,0.001,61,0.23559851296721313,6.226252197019108e-07,6.205773292012725,0.008844036697247707,2.053349464037793
A0A4D6M434,nardini_R/K Ratio_zscore,-0.031638179872487765,0.0656912088265123,0.0011779352972919486,0.0145961947706632,0.5900916268192584,0.642,238,0.23837163409243692,0.7625312711176476,0.11774234136431062,0.8047958387516254,0.09431427782974704
A0A4D6M434,nardini_E/D Ratio_zscore,0.07438892768420746,0.08456475433076129,0.02896948448262186,0.024347250417084076,0.41937613467747004,0.36,113,0.2521366128584071,0.6326738557575604,0.19882011169988553,0.580821364274298,0.2359574174185127
A0A4D6M434,nardini_Frac Chain Expanding_zscore,-0.013966328517667359,0.06779078916592514,-0.009283343818537236,0.030960492983256,0.875829623773231,0.826,211,0.2481069137014218,0.9329279086380052,0.030151914764070434,0.9039546998867497,0.043853332889857675
A0A4D6M434,nardini_FCR_zscore,0.08088286728812273,0.15086079724593074,0.012467711573585234,0.03949471150340431,0.5772476696270247,0.58,41,0.24742116846341464,0.7560689585875704,0.12143859210689514,0.7648700410396717,0.11641234949209238
A0A4D6M434,nardini_NCPR_zscore,-0.23860737158008713,0.15534181656759696,-0.04543299498083707,0.04534008633673049,0.1254027262912716,0.13,44,0.3163339413409091,0.32540184132753114,0.4875799938818779,0.3414713896457766,0.46664567804242174
A0A4D6M434,nardini_Hydrophobicity_zscore,0.2468602944822985,0.08626616696462182,0.13150131262154957,0.03435593276501461,0.00213191148578102,0.004,153,0.2286906514836601,0.016238702760484777,1.7894486676112056,0.0241,1.6179829574251317
