base_origin,feature,r_mean,r_std,r_full,slope_mean,slope_std,p_value,bootstrap_p,n_samples,mean_pooled_se,p_adj,neg_log10_padj,bootstrap_p_adj,neg_log10_bootstrap_padj
Os_LEA_or6,nardini_Frac E_zscore,0.07428071163996265,0.13918473379661478,0.0803095212363849,0.01474708241789557,0.06194845820030007,0.5418780917859758,0.596,60,0.0977113110412584,0.7765375503371675,0.10983753863481006,0.8202134062927496,0.08607313649771545
Os_LEA_or6,nardini_Frac F_zscore,-0.08186083319022788,0.11166906321029425,-0.08784917891571047,-0.10385289480062117,0.1353590557879308,0.42400943317347617,0.478,85,0.12313543090377682,0.6699044011790163,0.17398716894500682,0.7175037147102525,0.14417584612848108
Os_LEA_or6,nardini_Frac G_zscore,0.003703253501432236,0.18919626181538954,0.003834811284746121,-0.018750287000114593,0.08584888939871968,0.9839543027833386,0.99,30,0.06995725057659317,0.9955501672264074,0.0019368503521479967,0.9959399999999999,0.00176682468254152
Os_LEA_or6,nardini_Frac K_zscore,0.3316372712607399,0.11562580921322847,0.3381183370345527,0.09388511049093448,0.03216187597211591,0.007695449221326044,0.01,61,0.09707231667551484,0.04868944601669183,1.3125651667821507,0.05988095238095238,1.2227113010059543
Os_LEA_or6,nardini_Frac L_zscore,-0.06987435589133204,0.11914270114733759,-0.06813526660896531,-0.015381622123604714,0.05673620731567453,0.5330614766001804,0.58,86,0.1224967268690747,0.7715968999421317,0.11260952589690686,0.8081440443213297,0.09251122328679322
Os_LEA_or6,nardini_Frac M_zscore,-0.23927304315413692,0.13882383958714453,-0.23920437610760417,-0.07295062108063456,0.044009426531061414,0.075808195582261,0.092,56,0.0929425029050259,0.24922563645671425,0.6034072862543114,0.2847753846153846,0.5454975529134105
Os_LEA_or6,nardini_Frac P_zscore,0.08893017591394727,0.09547884844479453,0.08828376815293057,0.22603669319318642,0.13104393944649653,0.3546356425154721,0.328,112,0.11005005383428158,0.622771854639553,0.2056710230322071,0.6032321755027422,0.2195155019018431
Os_LEA_or6,nardini_Frac Q_zscore,-0.11855712032384874,0.13320463178867345,-0.12048075389192306,-0.024142525051445374,0.04942788630572657,0.3134068873000825,0.374,72,0.12744183361199998,0.5806396475577956,0.23609331275565534,0.6442534246575343,0.1909432641920107
Os_LEA_or6,nardini_Frac R_zscore,-0.14870764584730312,0.19251912043204072,-0.15199170534810003,-0.06289267563082528,0.052242409868681075,0.40629690777341254,0.442,32,0.12237610705520052,0.6588253555868111,0.18122969490068253,0.6926043613707165,0.1595147779998528
Os_LEA_or6,nardini_Frac S_zscore,-0.03751573555728905,0.096965973018863,-0.04239768529390173,-0.008330636370476931,0.03687172311607816,0.6630698940278308,0.68,108,0.10982389296601726,0.848661976325697,0.07126525563159813,0.857615,0.06670763161555607
Os_LEA_or6,nardini_Frac T_zscore,-0.08008944611124406,0.10504609134105272,-0.08340565429594793,-0.10012701081153505,0.09381744194537722,0.42927118229972994,0.448,92,0.11819097676066474,0.6731798762024152,0.1718688751455227,0.6987410852713178,0.15568371991721516
Os_LEA_or6,nardini_Frac V_zscore,0.02813709103416286,0.1524262300440829,0.03167471726729369,-0.01785584731619128,0.046760948062924815,0.8218600516839716,0.874,53,0.09392245656681246,0.9279362648642822,0.03248185219527103,0.9423837084673098,0.0257722303921883
Os_LEA_or6,nardini_Frac Y_zscore,0.061747211411101344,0.03540260114798492,0.048710510071225004,13.480137168584497,5.678726789754848,0.6910253080730393,0.04186795491143317,69,0.126390958022193,0.8678794755574002,0.06154058212153968,0.16569411764705883,0.7806929093161461
Os_LEA_or6,nardini_Frac K+R_zscore,0.10905492269775457,0.24336653191043572,0.11852867572324986,0.029011982559743358,0.06157085194508053,0.6088491814581212,0.656,21,0.12345968635943562,0.8235198370535918,0.0843259350259206,0.8504329896907217,0.07035990116261956
Os_LEA_or6,nardini_Frac D+E_zscore,0.18458610618363108,0.24576865077691942,0.1836543217250355,0.05221831992600292,0.08164866242260782,0.42551581744869915,0.464,21,0.12347511699715087,0.6699044011790163,0.17398716894500682,0.7083216995447649,0.14976945331922034
Os_LEA_or6,nardini_Frac Polar_zscore,-0.19627276903080426,0.0960385075363126,-0.18980765156040472,-0.049829994182268446,0.04497289645905152,0.04405228956255667,0.038,113,0.1096376630185292,0.17110657644761393,0.7667332981151157,0.1560326530612245,0.8067845070278137
Os_LEA_or6,nardini_Frac Aliphatic_zscore,0.3820545425966102,0.15522195042429848,0.40008901538304387,0.08341189695803505,0.06827967211449289,0.01724587202579147,0.026,35,0.07733919490649123,0.08989299097381459,1.0462741692240967,0.11943378995433789,0.9228727861493918
Os_LEA_or6,nardini_Frac Aromatic_zscore,0.05619640309938951,0.027349581106086308,0.04587767178491869,11.061343112312112,3.4699106317232125,0.6748892281661687,0.012698412698412698,86,0.12276085776132525,0.8574799322505168,0.06677603503428457,0.07341725962415618,1.1342018300243293
Os_LEA_or6,nardini_R/K Ratio_zscore,-0.3254794640378372,0.10850790537823722,-0.33530994845067263,-0.05617325478372077,0.019001926658072214,0.008819914251450536,0.014,60,0.09725510496314944,0.05313074093987568,1.2746541275524184,0.07868156424581006,1.1041270145817466
Os_LEA_or6,nardini_E/D Ratio_zscore,-0.03503436023977794,0.13780616180718464,-0.038595424530406965,-0.03142661087339803,0.04135555086650102,0.7756137581210981,0.782,57,0.09426863655986255,0.9034469780515775,0.044097330447067706,0.907372549019608,0.04221436369645365
Os_LEA_or6,nardini_Frac Chain Expanding_zscore,0.30782171395340635,0.17525786418626177,0.30753624337942687,0.03887265463483482,0.04660088257668226,0.06034584223209754,0.086,38,0.0840117263474875,0.21412372243308955,0.6693352152321059,0.27378481012658223,0.5625906506549275
Os_LEA_or6,nardini_FCR_zscore,0.34546525970418523,0.23527224577010747,0.3562025360691203,0.0749465542073904,0.06004289811747284,0.21128756574446655,0.168,14,0.10712323323236854,0.45455829057441643,0.3424104168389634,0.40280280280280284,0.39490751617811126
Os_LEA_or6,nardini_Hydrophobicity_zscore,0.1507810482999452,0.14391102768362798,0.15421168360107637,0.09583875084352585,0.21921260843004906,0.256463106995674,0.292,56,0.10603448706850717,0.5108948230448476,0.2916684980506529,0.559527619047619,0.25217847123763
Os_LEA_or6,nardini_Disorder Promoting_zscore,0.24496422096973153,0.11817471995263887,0.24708754260568813,0.03581534039293794,0.020266012242780185,0.04381974555954317,0.046,67,0.09183030572481421,0.17086303888721097,0.767351873753167,0.1733183520599251,0.7611554489630925
Os_LEA_or6,nardini_Iso point_zscore,-0.023932671482282328,0.12570481647998746,-0.023679641567041457,-0.040624484867768325,0.13201280148652286,0.803396223061416,0.86,113,0.1096376630185292,0.919472810466194,0.03646110866525726,0.9324430107526881,0.030377702009313765
Os_LEA_or6,nardini_PPII_zscore,0.2669259092647737,0.10089075645922459,0.2656409244822372,0.11254801864398221,0.053453979002028744,0.004459542803715949,0.006,113,0.1096376630185292,0.0332318523002833,1.4784454510363019,0.040783783783783785,1.389512484291405
Os_LEA_or6,nardini_A Patch_zscore,0.2794524766275879,0.12224321480006142,0.2872512537926726,0.01855663735536639,0.008597779114388741,0.02879201829278512,0.036,58,0.09847327024169919,0.1287323129001859,0.8903124278208866,0.15281012658227847,0.815847864522908
Os_LEA_or6,cider_kappa,-0.001142561139181765,0.13079108801344025,-0.006260438042361549,0.030945519987680435,0.20916078606968902,0.9595898719694089,0.968,68,0.13121450001969345,0.9830810538965952,0.00741067361360542,0.9876348884381339,0.005403576912908962
Os_LEA_or6,cider_omega,-0.02980526748713581,0.11612750991400762,-0.031835002178637814,-0.0010035712106287564,0.17064133853157312,0.7764682051635111,0.804,82,0.11054272525159958,0.9034469780515775,0.044097330447067706,0.9118647125140925,0.040069590363366506
Os_LEA_or6,cider_delta,0.04995800596888969,0.124152102030882,0.05519360666551635,0.5492674218581751,0.7718329774249681,0.6573205656317336,0.678,67,0.12498360367122961,0.846689486588379,0.07227583286446285,0.857615,0.06670763161555607
Os_LEA_or6,cider_mean_net_charge,-0.1908361772487168,0.3461896967802386,-0.21517591504290953,-0.2610331921284676,0.9169193866047495,0.501823461153698,0.56,12,0.13926994837614623,0.7380619911120179,0.13190715949509502,0.7957062146892656,0.09924724996365997
Os_LEA_or6,cider_fraction_neutral,-0.05155343895323012,0.28920257175727,-0.06416070525468627,-0.11259940283651601,0.46562208867702537,0.8275007483656656,0.862,14,0.1105954297868897,0.929091242026629,0.03194163373200463,0.9324430107526881,0.030377702009313765
Os_LEA_or6,sparrow_SCD,-0.1326757100213785,0.09825946561485256,-0.12991721213688687,-0.00644806843481892,0.006425560392834759,0.17021794915526722,0.176,113,0.1096376630185292,0.4096632938999972,0.38757294737425724,0.4166023529411764,0.38027828151625315
Os_LEA_or6,sparrow_SHD,0.0863204221071102,0.29950523135023305,0.07692307692307693,0.09235910483235674,0.5217672736951383,0.7938058883554533,0.824,14,0.08384136819299336,0.9116081320611712,0.040191809321477,0.9190066518847007,0.03668134512491735
Os_LEA_or6,sparrow_complexity,-0.22440108769945727,0.1789038598642605,-0.2272801885548862,-1.2213547520995884,0.9391616351593206,0.1699751419165168,0.208,38,0.07476286376064978,0.4096632938999972,0.38757294737425724,0.4681163310961968,0.32964620744926637
Os_LEA_or6,sparrow_scaled_rg,-0.15185226536152766,0.24073259207769562,-0.14285714285714285,-0.011671876517726686,0.01986098536902077,0.53674092961656,0.522,21,0.0995677840672292,0.773583632083466,0.11149272787416693,0.759959479015919,0.11920956365202764
Os_LEA_or6,sparrow_scaled_re,-0.09103956279330731,0.2634770583338514,-0.06766917293233082,-0.002092964593602153,0.005107523443154402,0.7768207117441497,0.702,20,0.10401290098015947,0.9034469780515775,0.044097330447067706,0.8725257985257985,0.059221723117488904
Os_LEA_or6,sparrow_prefactor,0.12930826771333348,0.3191783672419591,0.13406593406593406,0.004623685166085925,0.021141023114717623,0.6477195279851131,0.67,14,0.11535976763056796,0.846115184254284,0.07257051109699222,0.8564421855146125,0.06730194893832951
Os_LEA_or6,sparrow_scaling_exponent,-0.15034290091941793,0.32682971123808147,-0.13736263736263735,-0.23019105552732622,0.47542062093933063,0.6545168402947126,0.64,13,0.10824188074029308,0.846115184254284,0.07257051109699222,0.8372431729518856,0.07714838509763529
Os_LEA_or6,sparrow_asphericity,-0.3043562489695485,0.3058370643618683,-0.3230769230769231,-1.2926630597559035,1.5097961423145596,0.25987361950878973,0.34,14,0.1122125224149471,0.5126134533840048,0.29021000007576,0.6140754039497307,0.21177829741156518
Os_LEA_or6,mpipi_epsilon_self,0.0496633274475179,0.11774887272855124,0.050812242386163976,-0.001687222302564985,0.006667676222118434,0.6285981906954315,0.678,93,0.11354176611589419,0.8323734237040844,0.07968179453792273,0.857615,0.06670763161555607
Os_LEA_or6,calvados_epsilon_self,0.11511310086579973,0.10986519422007582,0.11671872234126048,0.00101508960697505,0.0018594189708247848,0.24748876608595052,0.27,100,0.1121961867892432,0.5039953414624823,0.29757347781337945,0.5315459882583171,0.27445915525581677
Os_LEA_or6,avg_helix_prob,-0.2587756072235233,0.09795446982930953,-0.2579185520361991,-0.4477681190656221,0.20017871061452772,0.008530907089092831,0.018,103,0.11007680913256983,0.05169935260016499,1.2865148952800678,0.0943125,1.0254307428803349
Os_LEA_or6,avg_beta_prob,-0.04293038390818904,0.09713372115966683,-0.04214232369572176,-0.2757450371358896,0.9942281409807316,0.6710090388840863,0.664,104,0.11106049743687399,0.8555577859536005,0.06775065208051742,0.8531085568326948,0.0689957019700173
Os_LEA_or6,avg_coil_prob,0.2554067598166739,0.09549950331012287,0.2591486183719194,0.41930303882137127,0.18227721767263336,0.008210421776674937,0.006,103,0.11007680913256983,0.05072040118445892,1.294817319962529,0.040783783783783785,1.389512484291405
Os_LEA_or6,avg_mito_targeting,-0.3255455177302612,0.5268368004312404,-0.34786262139146906,-0.9466110602712534,2.978410138861073,0.4992532181146331,0.46646646646646645,6,0.13137039898664507,0.7380619911120179,0.13190715949509502,0.7099323226403408,0.1487830503017138
Os_LEA_or6,avg_nes,-0.14903875635086397,0.09937685582776358,-0.14771799628942486,-5.160477806664792,2.982383619081309,0.1445302277382351,0.128,99,0.10519550601523113,0.3671651745067286,0.4351385182028552,0.342468085106383,0.4653798945598841
Os_LEA_or6,avg_nis,0.06400476711194282,0.10184813549101829,0.06240435158693194,0.11528725391899494,1.0090922909222388,0.5114175493003081,0.512,113,0.1096376630185292,0.748887997956492,0.12558312957244497,0.7508338192419824,0.12445617401101237
syn_LEA_1,nardini_Frac A_raw,0.22864001604151127,0.13149029286707015,0.23447826312626002,0.538415190008957,0.4125305204461916,0.07385063731766925,0.092,59,0.15287880436079304,0.24519386515371372,0.6104904002352721,0.2847753846153846,0.5454975529134105
syn_LEA_1,nardini_Frac C_raw,0.17753146231040504,0.2801924545062572,0.17184547094304914,4.012728758997528,3.690700872405259,0.5402740735096484,0.51,15,0.20341782520067506,0.7753433922263999,0.1105059099849087,0.7489927007299271,0.12552241467458058
syn_LEA_1,nardini_Frac D_raw,0.0698123019290349,0.13644093421645412,0.07098362537275188,1.7977356627000936,1.6568388196619164,0.5997887689216492,0.616,57,0.14741721366133093,0.8203707861138471,0.08598981351021923,0.8333887399463806,0.07915237166394441
syn_LEA_1,nardini_Frac E_raw,-0.06690662894638308,0.13126826667615543,-0.07234992807959838,-0.9115889296460005,0.9475579153163198,0.5730947751688673,0.622,63,0.14408461041059095,0.7985033281769136,0.09772326937414431,0.8343093333333333,0.07867289798097275
syn_LEA_1,nardini_Frac F_raw,-0.15407967398824662,0.2928081700301765,-0.1599851183555461,-8.61520282989274,11.84631974832454,0.5689798042286155,0.558,15,0.17632707699055528,0.7976204120939397,0.09820374042066124,0.7939858557284301,0.10018723413941202
syn_LEA_1,nardini_Frac G_raw,0.07938953527801308,0.19180097193108517,0.08630162316288854,1.393980752952478,2.8980136085214716,0.6750736643562716,0.682,26,0.1644898830217163,0.8574799322505168,0.06677603503428457,0.857615,0.06670763161555607
syn_LEA_1,nardini_Frac H_raw,-0.293482709916385,0.19428475976722254,-0.2952219368441232,-6.303022313168298,7.49838378073957,0.12000021543443559,0.15,29,0.14947461518394314,0.32715505888087315,0.4852463597090053,0.37630922693266833,0.42445513284459246
syn_LEA_1,nardini_Frac I_raw,-0.44825626769463567,0.10622541925424464,-0.4546880219627116,-2.9430693996223525,1.4980719202856858,0.00038056533346268864,0.001,57,0.1590506142520783,0.004846186398271706,2.3145998856619876,0.011054945054945055,1.956443411601185
syn_LEA_1,nardini_Frac K_raw,0.3317756502199427,0.11729976665463102,0.3385961008282782,1.4775564556788052,0.6678456586534696,0.008139089374631087,0.006,60,0.15460090315925165,0.05072040118445892,1.294817319962529,0.040783783783783785,1.389512484291405
syn_LEA_1,nardini_Frac L_raw,-0.6060019474255016,0.07378182145621003,-0.6086231967997106,-6.992958156583455,0.9096200605005359,2.8904462439764035e-08,0.001,69,0.15045612276814815,2.4231574345335515e-06,5.615618368475778,0.011054945054945055,1.956443411601185
syn_LEA_1,nardini_Frac M_raw,-0.40690879403226393,0.13020940954170318,-0.40768895911692565,-3.2192339610501044,1.5883616820690545,0.002700312725091857,0.002,52,0.15402972638939236,0.02282785379363368,1.6415349176554717,0.019346153846153846,1.7134053629148907
syn_LEA_1,nardini_Frac N_raw,-0.3310666977577215,0.1132072770643636,-0.328754850030184,-2.6181054999944555,1.258832160999796,0.014259804744811104,0.004,55,0.15329418188288324,0.07703073167753044,1.1133359769667233,0.032192,1.4922520409601854
syn_LEA_1,nardini_Frac P_raw,-0.21260442161694654,0.19692093902307317,-0.21812369884701974,-1.1615099369254818,2.285805129429093,0.28440640296833614,0.296,26,0.163282639581045,0.5491609239657316,0.2603003729462418,0.5661140684410646,0.2470960523748919
syn_LEA_1,nardini_Frac Q_raw,-0.19592038562282335,0.11998459285879663,-0.19671604415553587,-0.5928632712929276,0.6650448015568923,0.15001335215208697,0.116,55,0.12880967720334688,0.374475018027294,0.4265771496461761,0.32779775280898876,0.4843940280260481
syn_LEA_1,nardini_Frac R_raw,-0.28526068203006216,0.12665309772699346,-0.28854513457248915,-1.9728316306715492,1.2845508660716716,0.03434601358991151,0.024,54,0.1569400934228886,0.14517684735903774,0.8381026389110902,0.11388679245283019,0.9435266384972368
syn_LEA_1,nardini_Frac S_raw,0.42497185107506824,0.11949766241325929,0.43546949097116944,2.7198009001212795,0.8496781475011728,0.0024883484536506162,0.001,46,0.1412977493820887,0.021767639516282782,1.6621886633169392,0.011054945054945055,1.956443411601185
syn_LEA_1,nardini_Frac T_raw,-0.49255087949820314,0.13222467944535438,-0.4978015720628002,-2.6063165946994284,1.5747914136921837,0.0003703665939756328,0.004,47,0.1348774828813846,0.004838815500512812,2.3152609368161055,0.032192,1.4922520409601854
syn_LEA_1,nardini_Frac V_raw,0.04344783311364485,0.1302993253477598,0.043760986471454745,0.29311741047687,1.258918662195683,0.7487828760979213,0.734,56,0.1418090378961811,0.8946265716799392,0.048358206808795996,0.8853764988009591,0.05287201000175963
syn_LEA_1,nardini_Frac W_raw,0.03668689974692973,0.5911105955054436,0.09107651110783746,-5.0863958689102,13.360564978327194,0.8637629700202579,0.7667342799188641,6,0.12935256126024888,0.9348044802268536,0.029279214836574172,0.9036350877192982,0.044006913976752056
syn_LEA_1,nardini_Frac Y_raw,0.44545376819937904,0.385670638622877,0.5122717640554155,11.613914822919448,9.584275759485738,0.2398053912767625,0.2210849539406346,7,0.1633915387075001,0.49133243100697166,0.3086245687727212,0.48245436803531105,0.3165437572375817
