base_origin,feature,r_mean,r_std,r_full,slope_mean,slope_std,p_value,bootstrap_p,n_samples,mean_pooled_se,p_adj,bootstrap_p_adj
A0A438HAK2,cider_fraction_neutral,-0.23970177655648484,0.17392451484753135,-0.24041876340697632,-0.9290260004432608,0.5705272591870344,0.16416963747348387,0.192,35,0.2781445124977148,0.37612486172085674,0.42172925764192143
A0A438HAK2,sparrow_SCD,0.06845261831802801,0.09338502318720573,0.06554178751341926,0.00044666429062171104,0.012990322381196224,0.4641056264383495,0.482,127,0.16818312515193434,0.6756733143226912,0.696683908045977
A0A438HAK2,sparrow_SHD,0.05565946790499907,0.131701046481558,0.055237769999146244,-0.04076920748449845,0.08260799935050665,0.6973208870100978,0.664,52,0.15507908834506762,0.8387762977751326,0.8156092796092796
A0A438HAK2,sparrow_complexity,-0.296597986046693,0.09068054612186363,-0.30120257101389175,-1.7477996842388337,0.6065135006757232,0.0017943929012691436,0.004,105,0.14481682417349112,0.014102806708412177,0.024839506172839507
A0A438HAK2,sparrow_scaled_rg,0.17322259702034368,0.1389421171094482,0.17406962785114044,0.028309584581747486,0.029789530987846972,0.22666979438928458,0.196,50,0.1964913533045104,0.4599094115977992,0.425866090712743
A0A438HAK2,sparrow_scaled_re,0.171564451035298,0.10097086905258677,0.17055786169889645,0.004638298671928773,0.00463661828582887,0.1208644728123606,0.07,84,0.15763795850805865,0.3133754114670999,0.21869565217391307
A0A438HAK2,sparrow_prefactor,-0.04722797576721779,0.15639082989644149,-0.04243717401612138,0.0018566244512000037,0.005384976164038926,0.8030609354269154,0.762,37,0.1735352701933733,0.8946614629451571,0.873748183864004
A0A438HAK2,sparrow_scaling_exponent,0.0894100971093793,0.2386181712498619,0.09090909090909091,-0.5219440363107538,1.022302823757455,0.6951310760397713,0.694,21,0.19196324276497895,0.8386459401992924,0.8371270983213428
A0A438HAK2,sparrow_asphericity,0.07918196360287849,0.2471697714360806,0.08088235294117649,0.5962472368475046,0.7910996130984704,0.7576329086921563,0.702,17,0.07014788674496464,0.8680850867247257,0.8407285714285714
A0A438HAK2,mpipi_epsilon_self,0.1113278235355616,0.0754557266626198,0.11222340996572874,0.009770216677020131,0.012515201968005613,0.12622063694438176,0.138,187,0.15894371687563044,0.31951227131499793,0.342676399026764
A0A438HAK2,calvados_epsilon_self,0.25656735065969777,0.062256702549220846,0.25875014917688877,0.010125016541868384,0.002930640744329552,7.169470504366282e-05,0.001,230,0.14216434340962317,0.0011633044076439483,0.008824561403508771
A0A438HAK2,avg_helix_prob,-0.19889715179821577,0.0608230969273976,-0.19867454373364918,-0.8399326440127379,0.4150513248639947,0.00146000443545733,0.002,254,0.1444836620055752,0.012342558504790537,0.01426950354609929
A0A438HAK2,avg_beta_prob,-0.3886035454449201,0.05520211282666685,-0.3903386666751609,-4.565137005431694,0.751918307331501,2.0503019203013837e-10,0.001,247,0.13582413127876017,6.875345772743974e-08,0.008824561403508771
A0A438HAK2,avg_coil_prob,0.27864695369895515,0.07009164036061685,0.28164148568668484,0.9468995296844847,0.46628230766293083,0.00013982412595829607,0.002,178,0.1478330238723337,0.001973605009892403,0.01426950354609929
A0A438HAK2,avg_nes,-0.12109875126805746,0.06190969236412554,-0.12364843933930585,-0.652661046767443,1.1957859685414785,0.05373821303131135,0.064,244,0.14739850748026917,0.18577540312542687,0.20769032258064518
A0A438HAK2,avg_nis,0.1884509033509184,0.06424011675127296,0.188753996063937,0.6586952320505455,0.40438626367448416,0.002731093888738521,0.008,250,0.14469149476384893,0.019624860371935372,0.045213483146067414
Asyn_isoform_5,nardini_Frac A_raw,-0.022070352279327615,0.12743424527398686,-0.019566662609300026,-0.06498059571865047,0.42703671791340564,0.8800175103927688,0.886,62,0.15265500318734004,0.9408051173805796,0.9475733896515312
Asyn_isoform_5,nardini_Frac C_raw,-0.21322935261540413,0.16782261845608615,-0.2184473238028509,-7.727889907188629,7.197005365192418,0.2074137544235927,0.212,35,0.15359784207457786,0.43704696445358476,0.4443166666666667
Asyn_isoform_5,nardini_Frac D_raw,-0.08639098956836457,0.13552352457304578,-0.07972505767092784,-1.4062407385611213,1.2014516575773497,0.5413556449218008,0.502,61,0.16865964170544423,0.7319943263324349,0.7102841068917018
Asyn_isoform_5,nardini_Frac E_raw,-0.06745295903823426,0.1396964105532552,-0.06417866858085636,-0.9582274106882714,1.043821386327816,0.6143808495117201,0.64,64,0.16587091611152965,0.7923937623189621,0.8078104738154614
Asyn_isoform_5,nardini_Frac F_raw,0.10280069513954798,0.1452382098131029,0.10555477757086941,0.5448321111553307,1.0494843395498834,0.49528748039293224,0.47,44,0.1434392496166953,0.7067506457805529,0.6882387190684134
Asyn_isoform_5,nardini_Frac G_raw,0.22074256527220643,0.19503748971211043,0.22758597621367674,1.3950630398735706,1.4063200890205898,0.20274679525421516,0.278,33,0.14703307496688747,0.435029011354754,0.5094134790528233
Asyn_isoform_5,nardini_Frac H_raw,-0.26303607779835625,0.1857322819755207,-0.26513899019316695,-3.1664827801079336,2.0106756274050888,0.18135996302674662,0.166,27,0.15495611588178584,0.4071279160506051,0.38567205542725175
Asyn_isoform_5,nardini_Frac I_raw,0.007279687573694875,0.13635124127943316,0.012486411021639755,1.3556706899557258,1.9076490082919322,0.9258819637718074,0.95,58,0.1623033961338501,0.9612355578477175,0.9742099898063201
Asyn_isoform_5,nardini_Frac K_raw,0.11211512788856735,0.13503300261995912,0.10773532987003168,0.947201632077127,0.7574535740828144,0.38551164292969053,0.374,67,0.15106030813520827,0.6225115775076544,0.6147777777777778
