experiment,pioreactor_unit,timestamp,od_reading,angle,channel,timestamp_localtime,hours_since_experiment_created
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:54:34.426Z,0.002552738,90,2,54:34.4,0.005833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:54:39.413Z,0.002548319,90,2,54:39.4,0.007222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:54:44.416Z,0.00255688,90,2,54:44.4,0.008611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:54:49.423Z,0.002568268,90,2,54:49.4,0.01
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:54:54.413Z,0.002537842,90,2,54:54.4,0.011388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:54:59.413Z,0.00259695,90,2,54:59.4,0.012777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:04.413Z,0.00260053,90,2,55:04.4,0.014166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:09.419Z,0.002621522,90,2,55:09.4,0.015555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:14.415Z,0.002464933,90,2,55:14.4,0.016944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:19.415Z,0.002547927,90,2,55:19.4,0.018333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:24.413Z,0.002560189,90,2,55:24.4,0.019722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:29.413Z,0.002556293,90,2,55:29.4,0.021111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:34.413Z,0.002500857,90,2,55:34.4,0.0225
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:39.413Z,0.00247656,90,2,55:39.4,0.023888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:44.413Z,0.00246786,90,2,55:44.4,0.025277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:49.421Z,0.00244657,90,2,55:49.4,0.026666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:54.414Z,0.002427788,90,2,55:54.4,0.028055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:55:59.413Z,0.002364797,90,2,55:59.4,0.029444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:04.414Z,0.002340042,90,2,56:04.4,0.030833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:09.416Z,0.002390385,90,2,56:09.4,0.032222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:14.414Z,0.002347025,90,2,56:14.4,0.033611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:19.412Z,0.002413689,90,2,56:19.4,0.035
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:24.413Z,0.002408674,90,2,56:24.4,0.036388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:29.415Z,0.002340865,90,2,56:29.4,0.037777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:34.414Z,0.002316887,90,2,56:34.4,0.039166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:39.413Z,0.002363654,90,2,56:39.4,0.040555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:44.416Z,0.002316852,90,2,56:44.4,0.041944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:49.413Z,0.00238887,90,2,56:49.4,0.043333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:54.413Z,0.00238796,90,2,56:54.4,0.044722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:56:59.413Z,0.002359607,90,2,56:59.4,0.046111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:04.413Z,0.00236292,90,2,57:04.4,0.0475
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:09.413Z,0.002510476,90,2,57:09.4,0.048888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:14.418Z,0.002486901,90,2,57:14.4,0.050277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:19.418Z,0.002498771,90,2,57:19.4,0.051666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:24.413Z,0.002441276,90,2,57:24.4,0.053055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:29.413Z,0.002419091,90,2,57:29.4,0.054444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:34.413Z,0.00242828,90,2,57:34.4,0.055833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:39.413Z,0.00237693,90,2,57:39.4,0.057222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:44.413Z,0.002379167,90,2,57:44.4,0.058611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:49.412Z,0.002353427,90,2,57:49.4,0.06
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:54.415Z,0.002378347,90,2,57:54.4,0.061388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:57:59.413Z,0.002396103,90,2,57:59.4,0.062777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:04.412Z,0.002423182,90,2,58:04.4,0.064166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:09.414Z,0.002451827,90,2,58:09.4,0.065555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:14.413Z,0.002459666,90,2,58:14.4,0.066944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:19.415Z,0.002466436,90,2,58:19.4,0.068333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:24.413Z,0.002489341,90,2,58:24.4,0.069722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:29.413Z,0.002361525,90,2,58:29.4,0.071111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:34.413Z,0.002262078,90,2,58:34.4,0.0725
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:39.415Z,0.002309452,90,2,58:39.4,0.073888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:44.414Z,0.002395551,90,2,58:44.4,0.075277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:49.413Z,0.002340535,90,2,58:49.4,0.076666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:54.413Z,0.002300653,90,2,58:54.4,0.078055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:58:59.413Z,0.002411806,90,2,58:59.4,0.079444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:04.413Z,0.002340684,90,2,59:04.4,0.080833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:09.413Z,0.002270585,90,2,59:09.4,0.082222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:14.413Z,0.002393412,90,2,59:14.4,0.083611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:19.413Z,0.002372036,90,2,59:19.4,0.085
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:24.412Z,0.002366488,90,2,59:24.4,0.086388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:29.413Z,0.002272544,90,2,59:29.4,0.087777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:34.413Z,0.002273824,90,2,59:34.4,0.089166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:39.413Z,0.002392361,90,2,59:39.4,0.090555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:44.467Z,0.00234101,90,2,59:44.5,0.091944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:49.413Z,0.002437319,90,2,59:49.4,0.093333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:54.413Z,0.002507171,90,2,59:54.4,0.094722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T22:59:59.413Z,0.002479156,90,2,59:59.4,0.096111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:04.413Z,0.002467945,90,2,00:04.4,0.0975
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:09.413Z,0.002486568,90,2,00:09.4,0.098888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:14.413Z,0.002479259,90,2,00:14.4,0.100277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:19.413Z,0.002545001,90,2,00:19.4,0.101666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:24.415Z,0.002524871,90,2,00:24.4,0.103055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:29.413Z,0.002475483,90,2,00:29.4,0.104444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:34.416Z,0.002473987,90,2,00:34.4,0.105833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:39.412Z,0.002559373,90,2,00:39.4,0.107222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:44.412Z,0.002584481,90,2,00:44.4,0.108611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:49.415Z,0.002555778,90,2,00:49.4,0.11
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:54.413Z,0.002594379,90,2,00:54.4,0.111388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:00:59.415Z,0.002579889,90,2,00:59.4,0.112777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:04.413Z,0.00264757,90,2,01:04.4,0.114166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:09.413Z,0.002667127,90,2,01:09.4,0.115555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:14.413Z,0.002591185,90,2,01:14.4,0.116944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:19.413Z,0.00260157,90,2,01:19.4,0.118333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:24.413Z,0.002556578,90,2,01:24.4,0.119722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:29.413Z,0.002450963,90,2,01:29.4,0.121111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:34.413Z,0.002400548,90,2,01:34.4,0.1225
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:39.413Z,0.002332834,90,2,01:39.4,0.123888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:44.413Z,0.002397524,90,2,01:44.4,0.125277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:49.412Z,0.002348253,90,2,01:49.4,0.126666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:54.417Z,0.00232264,90,2,01:54.4,0.128055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:01:59.414Z,0.002320272,90,2,01:59.4,0.129444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:04.413Z,0.002227135,90,2,02:04.4,0.130833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:09.412Z,0.002241119,90,2,02:09.4,0.132222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:14.413Z,0.002255288,90,2,02:14.4,0.133611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:19.416Z,0.002332136,90,2,02:19.4,0.135
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:24.413Z,0.00235157,90,2,02:24.4,0.136388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:29.413Z,0.002290043,90,2,02:29.4,0.137777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:34.413Z,0.002276267,90,2,02:34.4,0.139166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:39.413Z,0.002282606,90,2,02:39.4,0.140555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:44.416Z,0.00229119,90,2,02:44.4,0.141944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:49.413Z,0.002263132,90,2,02:49.4,0.143333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:54.418Z,0.002241413,90,2,02:54.4,0.144722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:02:59.413Z,0.002191452,90,2,02:59.4,0.146111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:04.413Z,0.002257852,90,2,03:04.4,0.1475
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:09.413Z,0.00231163,90,2,03:09.4,0.148888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:14.413Z,0.002274459,90,2,03:14.4,0.150277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:19.413Z,0.002288073,90,2,03:19.4,0.151666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:24.412Z,0.002238364,90,2,03:24.4,0.153055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:29.417Z,0.002188157,90,2,03:29.4,0.154444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:34.415Z,0.002187943,90,2,03:34.4,0.155833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:39.413Z,0.002170861,90,2,03:39.4,0.157222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:44.413Z,0.002148894,90,2,03:44.4,0.158611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:49.413Z,0.002222635,90,2,03:49.4,0.16
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:54.413Z,0.00232686,90,2,03:54.4,0.161388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:03:59.413Z,0.002264718,90,2,03:59.4,0.162777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:04.413Z,0.002251342,90,2,04:04.4,0.164166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:09.414Z,0.002271637,90,2,04:09.4,0.165555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:14.412Z,0.002245108,90,2,04:14.4,0.166944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:19.416Z,0.002290412,90,2,04:19.4,0.168333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:24.414Z,0.002346596,90,2,04:24.4,0.169722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:29.413Z,0.002355966,90,2,04:29.4,0.171111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:34.414Z,0.002377249,90,2,04:34.4,0.1725
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:39.413Z,0.002333321,90,2,04:39.4,0.173888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:44.413Z,0.002318464,90,2,04:44.4,0.175277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:49.413Z,0.002361932,90,2,04:49.4,0.176666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:54.413Z,0.002357523,90,2,04:54.4,0.178055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:04:59.413Z,0.002346014,90,2,04:59.4,0.179444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:04.413Z,0.002401675,90,2,05:04.4,0.180833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:09.413Z,0.002421468,90,2,05:09.4,0.182222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:14.414Z,0.002352337,90,2,05:14.4,0.183611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:19.412Z,0.002297411,90,2,05:19.4,0.185
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:24.413Z,0.001916531,90,2,05:24.4,0.186388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:29.413Z,0.002066631,90,2,05:29.4,0.187777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:34.413Z,0.002184217,90,2,05:34.4,0.189166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:39.414Z,0.002255151,90,2,05:39.4,0.190555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:44.413Z,0.002277087,90,2,05:44.4,0.191944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:49.412Z,0.00221874,90,2,05:49.4,0.193333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:54.413Z,0.002235851,90,2,05:54.4,0.194722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:05:59.414Z,0.002277668,90,2,05:59.4,0.196111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:04.413Z,0.002274415,90,2,06:04.4,0.1975
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:09.413Z,0.002290487,90,2,06:09.4,0.198888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:14.413Z,0.002337898,90,2,06:14.4,0.200277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:19.412Z,0.002329972,90,2,06:19.4,0.201666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:24.413Z,0.002286733,90,2,06:24.4,0.203055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:29.413Z,0.002264868,90,2,06:29.4,0.204444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:34.415Z,0.002150904,90,2,06:34.4,0.205833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:39.413Z,0.002203643,90,2,06:39.4,0.207222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:44.413Z,0.002213274,90,2,06:44.4,0.208611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:49.418Z,0.002235899,90,2,06:49.4,0.21
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:54.416Z,0.002228043,90,2,06:54.4,0.211388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:06:59.412Z,0.002254889,90,2,06:59.4,0.212777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:04.412Z,0.002246577,90,2,07:04.4,0.214166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:09.413Z,0.002216805,90,2,07:09.4,0.215555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:14.414Z,0.002164523,90,2,07:14.4,0.216944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:19.413Z,0.002201238,90,2,07:19.4,0.218333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:24.413Z,0.002106985,90,2,07:24.4,0.219722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:29.413Z,0.002212568,90,2,07:29.4,0.221111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:34.413Z,0.002367681,90,2,07:34.4,0.2225
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:39.413Z,0.002355416,90,2,07:39.4,0.223888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:44.417Z,0.002341928,90,2,07:44.4,0.225277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:49.413Z,0.002349121,90,2,07:49.4,0.226666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:54.413Z,0.002279901,90,2,07:54.4,0.228055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:07:59.413Z,0.002276619,90,2,07:59.4,0.229444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:04.413Z,0.002295065,90,2,08:04.4,0.230833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:09.413Z,0.002288244,90,2,08:09.4,0.232222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:14.413Z,0.002416297,90,2,08:14.4,0.233611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:19.413Z,0.00238193,90,2,08:19.4,0.235
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:24.413Z,0.002333196,90,2,08:24.4,0.236388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:29.413Z,0.002208129,90,2,08:29.4,0.237777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:34.413Z,0.00229529,90,2,08:34.4,0.239166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:39.413Z,0.002413504,90,2,08:39.4,0.240555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:44.412Z,0.002454782,90,2,08:44.4,0.241944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:49.413Z,0.002438629,90,2,08:49.4,0.243333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:54.413Z,0.002461715,90,2,08:54.4,0.244722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:08:59.413Z,0.002340827,90,2,08:59.4,0.246111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:04.412Z,0.002430127,90,2,09:04.4,0.2475
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:09.413Z,0.002429379,90,2,09:09.4,0.248888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:14.413Z,0.002396036,90,2,09:14.4,0.250277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:19.413Z,0.002405535,90,2,09:19.4,0.251666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:24.414Z,0.002351422,90,2,09:24.4,0.253055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:29.414Z,0.002360839,90,2,09:29.4,0.254444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:34.413Z,0.002334791,90,2,09:34.4,0.255833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:39.416Z,0.002382633,90,2,09:39.4,0.257222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:44.413Z,0.002311402,90,2,09:44.4,0.258611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:49.417Z,0.002281405,90,2,09:49.4,0.26
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:54.413Z,0.00234319,90,2,09:54.4,0.261388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:09:59.413Z,0.002335374,90,2,09:59.4,0.262777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:04.412Z,0.002333495,90,2,10:04.4,0.264166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:09.417Z,0.002388204,90,2,10:09.4,0.265555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:14.413Z,0.002373646,90,2,10:14.4,0.266944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:19.414Z,0.002285953,90,2,10:19.4,0.268333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:24.413Z,0.002244812,90,2,10:24.4,0.269722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:29.413Z,0.002297256,90,2,10:29.4,0.271111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:34.413Z,0.002354124,90,2,10:34.4,0.2725
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:39.413Z,0.002355677,90,2,10:39.4,0.273888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:44.412Z,0.002389844,90,2,10:44.4,0.275277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:49.413Z,0.002357668,90,2,10:49.4,0.276666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:54.413Z,0.002285607,90,2,10:54.4,0.278055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:10:59.413Z,0.002353364,90,2,10:59.4,0.279444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:04.413Z,0.002331823,90,2,11:04.4,0.280833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:09.414Z,0.002321844,90,2,11:09.4,0.282222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:14.416Z,0.002264553,90,2,11:14.4,0.283611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:19.413Z,0.00233172,90,2,11:19.4,0.285
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:24.413Z,0.002443751,90,2,11:24.4,0.286388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:29.413Z,0.00242164,90,2,11:29.4,0.287777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:34.413Z,0.00240827,90,2,11:34.4,0.289166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:39.413Z,0.00245049,90,2,11:39.4,0.290555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:44.413Z,0.002531227,90,2,11:44.4,0.291944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:49.413Z,0.002520347,90,2,11:49.4,0.293333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:54.413Z,0.002546264,90,2,11:54.4,0.294722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:11:59.413Z,0.002483569,90,2,11:59.4,0.296111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:04.413Z,0.002464015,90,2,12:04.4,0.2975
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:09.413Z,0.002488495,90,2,12:09.4,0.298888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:14.413Z,0.002476739,90,2,12:14.4,0.300277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:19.415Z,0.002447764,90,2,12:19.4,0.301666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:24.413Z,0.002459419,90,2,12:24.4,0.303055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:29.413Z,0.002519019,90,2,12:29.4,0.304444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:34.413Z,0.002481624,90,2,12:34.4,0.305833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:39.413Z,0.002437656,90,2,12:39.4,0.307222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:44.413Z,0.00248028,90,2,12:44.4,0.308611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:49.412Z,0.002456871,90,2,12:49.4,0.31
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:54.413Z,0.002498035,90,2,12:54.4,0.311388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:12:59.413Z,0.002463713,90,2,12:59.4,0.312777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:13:04.412Z,0.002431511,90,2,13:04.4,0.314166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:13:09.414Z,0.002416466,90,2,13:09.4,0.315555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-14T23:13:14.414Z,0.002321508,90,2,13:14.4,0.316944444
